book_id,genres 
7726143,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
113441,"'fiction', 'history', 'historical fiction', 'biography'"
56759,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
16704759,"'romance', 'fiction'"
18667779,"'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
318742,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
13132816,"'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
261604,"'fantasy', 'paranormal', 'fiction', 'romance', 'young-adult'"
6950688,"'young-adult', 'mystery', 'thriller', 'crime', 'romance', 'fiction'"
153747,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
17884042,"'fiction', 'romance'"
53498,"'poetry', 'children', 'fiction', 'young-adult'"
53496,"'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
18039963,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic'"
5303373,"'young-adult', 'fiction', 'romance', 'mystery', 'thriller', 'crime'"
4929705,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
13521,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
13529,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
18138755,"'romance', 'fiction'"
6023056,"'non-fiction', 'romance', 'history', 'historical fiction', 'biography'"
682751,"'children', 'fiction', 'fantasy', 'paranormal', 'poetry', 'young-adult', 'non-fiction'"
23217,"'mystery', 'thriller', 'crime', 'romance', 'fiction', 'young-adult'"
15823480,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
198331,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography'"
2003767,"'romance', 'mystery', 'thriller', 'crime', 'fiction'"
17728,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
7815,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
105551,"'children', 'fiction', 'poetry', 'fantasy', 'paranormal', 'young-adult'"
105552,"'children', 'fiction', 'poetry', 'fantasy', 'paranormal'"
7114761,"'fiction', 'romance'"
123845,"'non-fiction', 'history', 'historical fiction', 'biography', 'poetry', 'fiction'"
17455585,"'fantasy', 'paranormal', 'romance', 'young-adult', 'fiction'"
324748,'non-fiction'
144349,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'history', 'historical fiction', 'biography'"
2501458,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
28703,'fiction'
6891433,"'mystery', 'thriller', 'crime', 'fiction'"
18749,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
13047090,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
64960,"'mystery', 'thriller', 'crime', 'romance', 'fantasy', 'paranormal', 'fiction'"
15154,"'fiction', 'mystery', 'thriller', 'crime'"
15157,"'fiction', 'mystery', 'thriller', 'crime', 'romance'"
15159,"'fiction', 'mystery', 'thriller', 'crime'"
15158,"'mystery', 'thriller', 'crime', 'fiction'"
201341,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'children'"
201342,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'children'"
187124,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
65910,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
17181905,"'romance', 'fiction', 'young-adult'"
34452,"'non-fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'fiction'"
215643,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
1157452,"'fantasy', 'paranormal', 'romance', 'comics', 'graphic', 'young-adult', 'fiction'"
23129410,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult'"
603204,'non-fiction'
194618,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
18453074,'fiction'
6834410,"'fiction', 'history', 'historical fiction', 'biography'"
6149,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
731804,"'children', 'fiction', 'fantasy', 'paranormal', 'young-adult'"
400412,"'poetry', 'fiction', 'non-fiction'"
8296,"'fiction', 'history', 'historical fiction', 'biography', 'children', 'young-adult', 'non-fiction'"
30289,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
393060,"'fiction', 'romance'"
12700353,"'young-adult', 'fiction', 'romance'"
12611073,"'fiction', 'non-fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
1105093,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'non-fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
28077464,"'mystery', 'thriller', 'crime', 'fiction'"
467032,"'fiction', 'mystery', 'thriller', 'crime'"
4538,"'young-adult', 'fiction', 'children'"
712313,"'fiction', 'romance'"
9578677,"'mystery', 'thriller', 'crime', 'fiction'"
11466,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'young-adult', 'comics', 'graphic'"
13359067,"'mystery', 'thriller', 'crime', 'fiction'"
40217,"'fantasy', 'paranormal', 'romance', 'fiction', 'history', 'historical fiction', 'biography'"
68783,"'fiction', 'history', 'historical fiction', 'biography', 'non-fiction', 'young-adult', 'comics', 'graphic'"
56634,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic', 'fiction'"
61264,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'poetry'"
61266,"'fiction', 'history', 'historical fiction', 'biography'"
13486632,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
1031461,"'children', 'fiction', 'fantasy', 'paranormal', 'young-adult'"
179780,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
4261,"'non-fiction', 'fiction', 'history', 'historical fiction', 'biography'"
14295,"'fiction', 'fantasy', 'paranormal'"
1689469,"'mystery', 'thriller', 'crime', 'fiction'"
23346377,"'mystery', 'thriller', 'crime', 'fiction'"
504369,"'fiction', 'fantasy', 'paranormal'"
10846336,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult'"
6735082,"'comics', 'graphic', 'young-adult', 'romance', 'fiction'"
40470,"'fiction', 'history', 'historical fiction', 'biography'"
40471,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'children'"
7849341,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction'"
13178410,"'fiction', 'fantasy', 'paranormal', 'young-adult', 'mystery', 'thriller', 'crime'"
9589,"'fiction', 'fantasy', 'paranormal'"
25142924,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance'"
50618,"'mystery', 'thriller', 'crime', 'fiction'"
11983940,"'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'romance'"
41667,"'fiction', 'young-adult', 'children', 'history', 'historical fiction', 'biography'"
452235,"'fiction', 'mystery', 'thriller', 'crime'"
11830394,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
17020,"'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
29354916,"'fiction', 'mystery', 'thriller', 'crime'"
6530,"'mystery', 'thriller', 'crime', 'fiction'"
170650,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
535441,"'fiction', 'non-fiction', 'fantasy', 'paranormal', 'young-adult'"
15852,"'non-fiction', 'history', 'historical fiction', 'biography'"
15858,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'romance'"
581125,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
1025039,"'romance', 'comics', 'graphic', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime'"
6,"'fantasy', 'paranormal', 'children', 'young-adult', 'fiction', 'romance'"
23754,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction', 'young-adult'"
16300,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
434535,"'non-fiction', 'fiction'"
56454,'non-fiction'
56452,'non-fiction'
13642710,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
2179832,"'fiction', 'non-fiction'"
252938,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'children', 'romance', 'mystery', 'thriller', 'crime'"
20299683,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction'"
59819,"'romance', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
15638,"'fiction', 'romance', 'history', 'historical fiction', 'biography', 'poetry'"
561909,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic', 'young-adult'"
13813,"'fantasy', 'paranormal', 'fiction'"
6282334,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic'"
13643567,"'young-adult', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime', 'fiction'"
14028,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
13888,"'fiction', 'fantasy', 'paranormal'"
15704001,"'romance', 'fiction'"
17345258,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
26252659,"'romance', 'fiction'"
32429,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
14935,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
4758093,"'young-adult', 'fiction', 'romance'"
18465657,"'fiction', 'romance'"
11574,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'young-adult'"
11573,"'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction'"
13516846,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'romance', 'children'"
6442769,"'young-adult', 'fiction', 'romance', 'mystery', 'thriller', 'crime'"
1653655,"'fiction', 'mystery', 'thriller', 'crime', 'children', 'young-adult'"
99944,"'non-fiction', 'poetry', 'fiction', 'history', 'historical fiction', 'biography'"
13206828,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'romance'"
8565083,"'non-fiction', 'history', 'historical fiction', 'biography', 'children'"
20980987,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic'"
6604887,"'romance', 'fiction'"
16479439,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'comics', 'graphic'"
125926,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
125925,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
136167,"'fiction', 'mystery', 'thriller', 'crime', 'romance', 'history', 'historical fiction', 'biography'"
24504274,"'romance', 'fiction'"
13337716,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography'"
13337715,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography'"
80750,"'fiction', 'romance', 'history', 'historical fiction', 'biography', 'young-adult'"
29034,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'poetry'"
29036,"'history', 'historical fiction', 'biography', 'non-fiction'"
17488,"'children', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult'"
1168341,"'non-fiction', 'fiction'"
17722973,"'fantasy', 'paranormal', 'children', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime'"
40331,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
82397,"'fiction', 'history', 'historical fiction', 'biography', 'poetry', 'non-fiction'"
68487,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'romance'"
68483,"'fiction', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime'"
68488,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
40200,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime'"
605015,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
117833,"'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'romance', 'mystery', 'thriller', 'crime'"
17833099,"'romance', 'young-adult', 'fiction'"
4499214,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'romance'"
28214365,"'fiction', 'history', 'historical fiction', 'biography'"
52640,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
35233,"'fantasy', 'paranormal', 'fiction'"
35231,"'fantasy', 'paranormal', 'fiction', 'romance'"
1540,"'fiction', 'poetry', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'non-fiction'"
239109,"'fantasy', 'paranormal', 'fiction'"
239107,"'fantasy', 'paranormal', 'fiction'"
239103,"'fantasy', 'paranormal', 'fiction'"
239102,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
20958632,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'mystery', 'thriller', 'crime'"
48855,"'non-fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'fiction', 'comics', 'graphic', 'children'"
3476,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'non-fiction'"
3473,"'fiction', 'romance', 'history', 'historical fiction', 'biography', 'young-adult'"
3478,"'romance', 'fiction', 'young-adult'"
23197346,"'fiction', 'mystery', 'thriller', 'crime'"
7171637,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
220826,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
9792287,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
23503361,'fiction'
452157,"'fantasy', 'paranormal', 'non-fiction', 'fiction', 'mystery', 'thriller', 'crime'"
11488123,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
17182126,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'romance'"
7313444,"'mystery', 'thriller', 'crime', 'fiction'"
21745,"'mystery', 'thriller', 'crime', 'fiction'"
534733,"'romance', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
84842,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
77160,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'romance'"
77161,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'romance'"
77163,"'fiction', 'history', 'historical fiction', 'biography'"
153492,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
498389,"'mystery', 'thriller', 'crime', 'fiction'"
8811139,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'romance', 'mystery', 'thriller', 'crime'"
34605,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
7797,"'children', 'fiction', 'poetry'"
225774,"'fiction', 'young-adult', 'children', 'history', 'historical fiction', 'biography'"
16150830,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'romance'"
16150831,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'romance'"
22323,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
568099,"'fantasy', 'paranormal', 'fiction'"
1297150,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
15769463,"'romance', 'fiction'"
306364,"'romance', 'fiction'"
357636,"'non-fiction', 'history', 'historical fiction', 'biography'"
3213286,"'fiction', 'young-adult', 'romance'"
69392,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'children'"
27071490,"'fiction', 'history', 'historical fiction', 'biography'"
18943,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'romance'"
16735,"'romance', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
